"datetime","P","cloudCover","temperature","humidity","pp","icon","precipProbability","precipIntensity","dewPoint","apparentTemperature","Rad","ForecastOrNot","GHI","TOA"
2019-01-29 00:30:00,0,"0,99","0,95","0,86","szigetvar_gamma","cloudy","0,01","0,0038","-1,085","-1,44",0,0,0,0
2019-01-29 00:45:00,0,"0,99","0,975","0,865","szigetvar_gamma","cloudy","0,005","0,0019","-0,9875","-1,34",0,0,0,0
2019-01-29 01:00:00,0,"0,99","1","0,87","szigetvar_gamma","cloudy","0","0","-0,89","-1,24",0,0,0,0
2019-01-29 01:15:00,0,"0,99","0,965","0,87","szigetvar_gamma","cloudy","0,015","0,00255","-0,9275","-1,115",0,0,0,0
2019-01-29 01:30:00,0,"0,99","0,93","0,87","szigetvar_gamma","cloudy","0,03","0,0051","-0,965","-0,99",0,0,0,0
2019-01-29 01:45:00,0,"0,99","0,895","0,87","szigetvar_gamma","cloudy","0,045","0,00765","-1,0025","-0,865",0,0,0,0
2019-01-29 02:00:00,0,"0,99","0,86","0,87","szigetvar_gamma","cloudy","0,06","0,0102","-1,04","-0,74",0,0,0,0
2019-01-29 02:15:00,0,"0,9925","0,81","0,8725","szigetvar_gamma","cloudy","0,06","0,015275","-1,06","-0,8225",0,0,0,0
2019-01-29 02:30:00,0,"0,995","0,76","0,875","szigetvar_gamma","cloudy","0,06","0,02035","-1,08","-0,905",0,0,0,0
2019-01-29 02:45:00,0,"0,9975","0,71","0,8775","szigetvar_gamma","cloudy","0,06","0,025425","-1,1","-0,9875",0,0,0,0
2019-01-29 03:00:00,0,"1","0,66","0,88","szigetvar_gamma","cloudy","0,06","0,0305","-1,12","-1,07",0,0,0,0
2019-01-29 03:15:00,0,"1","0,6075","0,8825","szigetvar_gamma","cloudy","0,06","0,035575","-1,1475","-1,245",0,0,0,0
2019-01-29 03:30:00,0,"1","0,555","0,885","szigetvar_gamma","cloudy","0,06","0,04065","-1,175","-1,42",0,0,0,0
2019-01-29 03:45:00,0,"1","0,5025","0,8875","szigetvar_gamma","cloudy","0,06","0,045725","-1,2025","-1,595",0,0,0,0
2019-01-29 04:00:00,0,"1","0,45","0,89","szigetvar_gamma","cloudy","0,06","0,0508","-1,23","-1,77",0,0,0,0
2019-01-29 04:15:00,0,"1","0,37","0,89","szigetvar_gamma","cloudy","0,06","0,050175","-1,295","-1,6925",0,0,0,0
2019-01-29 04:30:00,0,"1","0,29","0,89","szigetvar_gamma","cloudy","0,06","0,04955","-1,36","-1,615",0,0,0,0
2019-01-29 04:45:00,0,"1","0,21","0,89","szigetvar_gamma","cloudy","0,06","0,048925","-1,425","-1,5375",0,0,0,0
2019-01-29 05:00:00,0,"1","0,13","0,89","szigetvar_gamma","cloudy","0,06","0,0483","-1,49","-1,46",0,0,0,0
2019-01-29 05:15:00,0,"1","0,04","0,89","szigetvar_gamma","cloudy","0,06","0,045125","-1,5575","-1,5625",0,0,0,0
2019-01-29 05:30:00,0,"1","-0,05","0,89","szigetvar_gamma","cloudy","0,06","0,04195","-1,625","-1,665",0,0,0,0
2019-01-29 05:45:00,0,"1","-0,14","0,89","szigetvar_gamma","cloudy","0,06","0,038775","-1,6925","-1,7675",0,0,0,0
2019-01-29 06:00:00,0,"1","-0,23","0,89","szigetvar_gamma","cloudy","0,06","0,0356","-1,76","-1,87",0,0,0,0
2019-01-29 06:15:00,0,"1","0,385","0,88","szigetvar_gamma","cloudy","0,06","0,033675","-1,315","-1,7225",0,0,0,0
2019-01-29 06:30:00,0,"1","1","0,87","szigetvar_gamma","cloudy","0,06","0,03175","-0,87","-1,575",0,0,0,0
2019-01-29 06:45:00,0,"1","1,615","0,86","szigetvar_gamma","cloudy","0,06","0,029825","-0,425","-1,4275",0,0,0,0
2019-01-29 07:00:00,0.1,"1","2,23","0,85","szigetvar_gamma","cloudy","0,06","0,0279","0,02","-1,28",0,0,0,0
2019-01-29 07:15:00,5.697,"0,975","2,23","0,85","szigetvar_gamma","partly-cloudy-day","0,06","0,0241","0,02","-1,28",8,0,0,0
2019-01-29 07:30:00,20.591,"0,95","2,23","0,85","szigetvar_gamma","partly-cloudy-day","0,06","0,0203","0,02","-1,28",32,0,0.6,2.6145
2019-01-29 07:45:00,28.988,"0,925","2,23","0,85","szigetvar_gamma","partly-cloudy-day","0,06","0,0165","0,02","-1,28",56,0,4.4519,15.5607
2019-01-29 08:00:00,42.382,"0,9","2,23","0,85","szigetvar_gamma","partly-cloudy-day","0,06","0,0127","0,02","-1,28",79,0,10.1593,29.2116
2019-01-29 08:15:00,67.571,"0,785","2,23","0,85","szigetvar_gamma","partly-cloudy-day","0,045","0,009525","0,02","-1,1875",101,0,17.0308,42.4025
2019-01-29 08:30:00,81.765,"0,67","2,23","0,85","szigetvar_gamma","partly-cloudy-day","0,03","0,00635","0,02","-1,095",122,0,24.6412,55.0769
2019-01-29 08:45:00,79.266,"0,555","2,23","0,85","szigetvar_gamma","partly-cloudy-day","0,015","0,003175","0,02","-1,0025",142,0,32.6446,67.1807
2019-01-29 09:00:00,211.011,"0,44","2,23","0,85","szigetvar_gamma","partly-cloudy-day","0","0","0,02","-0,91",161,0,40.7674,78.6621
2019-01-29 09:15:00,251.594,"0,5175","2,48","0,835","szigetvar_gamma","partly-cloudy-day","0","0","0,02","-0,5025",178,0,48.7958,89.4719
2019-01-29 09:30:00,163.231,"0,595","2,73","0,82","szigetvar_gamma","partly-cloudy-day","0","0","0,02","-0,095",193,0,56.5625,99.5639
2019-01-29 09:45:00,146.838,"0,6725","2,98","0,805","szigetvar_gamma","partly-cloudy-day","0","0","0,02","0,3125",208,0,63.936,108.8949
2019-01-29 10:00:00,89.162,"0,75","3,23","0,79","szigetvar_gamma","partly-cloudy-day","0","0","0,02","0,72",220,0,70.8119,117.425
2019-01-29 10:15:00,115.051,"0,75","3,48","0,7775","szigetvar_gamma","partly-cloudy-day","0","0","0,02","1,135",231,0,77.2002,125.1176
2019-01-29 10:30:00,117.15,"0,75","3,73","0,765","szigetvar_gamma","partly-cloudy-day","0","0","0,02","1,55",240,0,83.0409,131.9398
2019-01-29 10:45:00,144.839,"0,75","3,98","0,7525","szigetvar_gamma","partly-cloudy-day","0","0","0,02","1,965",247,0,88.1863,137.8625
2019-01-29 11:00:00,179.624,"0,75","4,23","0,74","szigetvar_gamma","partly-cloudy-day","0","0","0,02","2,38",253,0,92.5894,142.8604
2019-01-29 11:15:00,173.327,"0,75","4,4825","0,74","szigetvar_gamma","partly-cloudy-day","0,0375","0,0038","0,2625","2,5625",257,0,96.213,146.9119
2019-01-29 11:30:00,245.896,"0,75","4,735","0,74","szigetvar_gamma","partly-cloudy-day","0,075","0,0076","0,505","2,745",259,0,99.0322,149.9999
2019-01-29 11:45:00,349.152,"0,75","4,9875","0,74","szigetvar_gamma","partly-cloudy-day","0,1125","0,0114","0,7475","2,9275",259,0,101.0403,152.1111
2019-01-29 12:00:00,256.292,"0,75","5,24","0,74","szigetvar_gamma","partly-cloudy-day","0,15","0,0152","0,99","3,11",258,0,102.2067,153.2365
2019-01-29 12:15:00,135.143,"0,75","5,24","0,74","szigetvar_gamma","partly-cloudy-day","0,165","0,0203","0,99","3,2225",254,0,102.5216,153.3713
2019-01-29 12:30:00,122.748,"0,75","5,24","0,74","szigetvar_gamma","partly-cloudy-day","0,18","0,0254","0,99","3,335",249,0,101.9837,152.515
2019-01-29 12:45:00,112.052,"0,75","5,24","0,74","szigetvar_gamma","partly-cloudy-day","0,195","0,0305","0,99","3,4475",242,0,100.5977,150.6712
2019-01-29 13:00:00,91.761,"0,75","5,24","0,74","szigetvar_gamma","partly-cloudy-day","0,21","0,0356","0,99","3,56",233,0,98.3742,147.8479
2019-01-29 13:15:00,74.568,"0,6725","5,24","0,755","szigetvar_gamma","partly-cloudy-day","0,21","0,0375","1,2425","3,4475",223,0,95.353,144.0571
2019-01-29 13:30:00,59.575,"0,595","5,24","0,77","szigetvar_gamma","partly-cloudy-day","0,21","0,0394","1,495","3,335",211,0,91.5549,139.3152
2019-01-29 13:45:00,78.567,"0,5175","5,24","0,785","szigetvar_gamma","partly-cloudy-day","0,21","0,0413","1,7475","3,2225",197,0,86.984,133.6424
2019-01-29 14:00:00,72.269,"0,44","5,24","0,8","szigetvar_gamma","partly-cloudy-day","0,21","0,0432","2","3,11",182,0,81.676,127.0632
2019-01-29 14:15:00,72.869,"0,5175","5,4875","0,74","szigetvar_gamma","partly-cloudy-day","0,2125","0,046375","1,005","3,0425",165,0,75.6734,119.6056
2019-01-29 14:30:00,69.071,"0,595","5,735","0,68","szigetvar_gamma","partly-cloudy-day","0,215","0,04955","0,01","2,975",147,0,69.0269,111.3017
2019-01-29 14:45:00,86.263,"0,6725","5,9825","0,62","szigetvar_gamma","partly-cloudy-day","0,2175","0,052725","-0,985","2,9075",128,0,61.8096,102.187
2019-01-29 15:00:00,50.678,"0,75","6,23","0,56","szigetvar_gamma","partly-cloudy-day","0,22","0,0559","-1,98","2,84",107,0,54.1039,92.3007
2019-01-29 15:15:00,29.288,"0,75","5,9825","0,57","szigetvar_gamma","partly-cloudy-day","0,215","0,0578","-1,98","2,73",85,0,46.0123,81.685
2019-01-29 15:30:00,23.19,"0,75","5,735","0,58","szigetvar_gamma","partly-cloudy-day","0,21","0,0597","-1,98","2,62",62,0,37.6662,70.3855
2019-01-29 15:45:00,9.296,"0,75","5,4875","0,59","szigetvar_gamma","partly-cloudy-day","0,205","0,0616","-1,98","2,51",38,0,29.24,58.4506
2019-01-29 16:00:00,8.996,"0,75","5,24","0,6","szigetvar_gamma","partly-cloudy-day","0,2","0,0635","-1,98","2,4",13,0,20.9723,45.9314
2019-01-29 16:15:00,2.399,"0,75","5,24","0,5875","szigetvar_gamma","partly-cloudy-night","0,19","0,064775","-2,2275","2,26",0,0,13.1952,32.8815
2019-01-29 16:30:00,0.1,"0,75","5,24","0,575","szigetvar_gamma","partly-cloudy-night","0,18","0,06605","-2,475","2,12",0,0,6.416,19.3569
2019-01-29 16:45:00,0,"0,75","5,24","0,5625","szigetvar_gamma","partly-cloudy-night","0,17","0,067325","-2,7225","1,98",0,0,1.4102,5.5125
2019-01-29 17:00:00,0,"0,75","5,24","0,55","szigetvar_gamma","partly-cloudy-night","0,16","0,0686","-2,97","1,84",0,0,0,0
2019-01-29 17:15:00,0,"0,75","4,9875","0,5725","szigetvar_gamma","partly-cloudy-night","0,155","0,075575","-2,7225","2,1475",0,0,0,0
2019-01-29 17:30:00,0,"0,75","4,735","0,595","szigetvar_gamma","partly-cloudy-night","0,15","0,08255","-2,475","2,455",0,0,0,0
2019-01-29 17:45:00,0,"0,75","4,4825","0,6175","szigetvar_gamma","partly-cloudy-night","0,145","0,089525","-2,2275","2,7625",0,0,0,0
2019-01-29 18:00:00,0,"0,75","4,23","0,64","szigetvar_gamma","partly-cloudy-night","0,14","0,0965","-1,98","3,07",0,0,0,0
2019-01-29 18:15:00,0,"0,8125","3,49","0,6925","szigetvar_gamma","cloudy","0,1425","0,10095","-1,7325","2,1475",0,0,0,0
2019-01-29 18:30:00,0,"0,875","2,75","0,745","szigetvar_gamma","cloudy","0,145","0,1054","-1,485","1,225",0,0,0,0
2019-01-29 18:45:00,0,"0,9375","2,01","0,7975","szigetvar_gamma","cloudy","0,1475","0,10985","-1,2375","0,3025",0,0,0,0
2019-01-29 19:00:00,0,"1","1,27","0,85","szigetvar_gamma","cloudy","0,15","0,1143","-0,99","-0,62",0,0,0,0
2019-01-29 19:15:00,0,"1","1,1975","0,85","szigetvar_gamma","cloudy","0,15","0,108575","-1,07","-0,72",0,0,0,0
2019-01-29 19:30:00,0,"1","1,125","0,85","szigetvar_gamma","cloudy","0,15","0,10285","-1,15","-0,82",0,0,0,0
2019-01-29 19:45:00,0,"1","1,0525","0,85","szigetvar_gamma","cloudy","0,15","0,097125","-1,23","-0,92",0,0,0,0
2019-01-29 20:00:00,0,"1","0,98","0,85","szigetvar_gamma","cloudy","0,15","0,0914","-1,31","-1,02",0,0,0,0
2019-01-29 20:15:00,0,"1","0,9175","0,85","szigetvar_gamma","cloudy","0,1475","0,084425","-1,375","-1,105",0,0,0,0
2019-01-29 20:30:00,0,"1","0,855","0,85","szigetvar_gamma","cloudy","0,145","0,07745","-1,44","-1,19",0,0,0,0
2019-01-29 20:45:00,0,"1","0,7925","0,85","szigetvar_gamma","cloudy","0,1425","0,070475","-1,505","-1,275",0,0,0,0
2019-01-29 21:00:00,0,"1","0,73","0,85","szigetvar_gamma","cloudy","0,14","0,0635","-1,57","-1,36",0,0,0,0
2019-01-29 21:15:00,0,"1","0,665","0,8475","szigetvar_gamma","cloudy","0,13","0,060325","-1,66","-1,435",0,0,0,0
2019-01-29 21:30:00,0,"1","0,6","0,845","szigetvar_gamma","cloudy","0,12","0,05715","-1,75","-1,51",0,0,0,0
2019-01-29 21:45:00,0,"1","0,535","0,8425","szigetvar_gamma","cloudy","0,11","0,053975","-1,84","-1,585",0,0,0,0
2019-01-29 22:00:00,0,"1","0,47","0,84","szigetvar_gamma","cloudy","0,1","0,0508","-1,93","-1,66",0,0,0,0
2019-01-29 22:15:00,0,"0,9925","0,38","0,8375","szigetvar_gamma","cloudy","0,09","0,045725","-2,0525","-1,73",0,0,0,0
2019-01-29 22:30:00,0,"0,985","0,29","0,835","szigetvar_gamma","cloudy","0,08","0,04065","-2,175","-1,8",0,0,0,0
2019-01-29 22:45:00,0,"0,9775","0,2","0,8325","szigetvar_gamma","cloudy","0,07","0,035575","-2,2975","-1,87",0,0,0,0
2019-01-29 23:00:00,0,"0,97","0,11","0,83","szigetvar_gamma","cloudy","0,06","0,0305","-2,42","-1,94",0,0,0,0
2019-01-29 23:15:00,0,"0,96","-0,0125","0,8275","szigetvar_gamma","partly-cloudy-night","0,055","0,025425","-2,57","-2,0225",0,0,0,0
2019-01-29 23:30:00,0,"0,95","-0,135","0,825","szigetvar_gamma","partly-cloudy-night","0,05","0,02035","-2,72","-2,105",0,0,0,0
2019-01-29 23:45:00,0,"0,94","-0,2575","0,8225","szigetvar_gamma","partly-cloudy-night","0,045","0,015275","-2,87","-2,1875",0,0,0,0
2019-01-30 00:00:00,0,"0,93","-0,38","0,82","szigetvar_gamma","partly-cloudy-night","0,04","0,0102","-3,02","-2,27",0,0,0,0
2019-01-30 00:15:00,0,"0,915","-0,5175","0,825","szigetvar_gamma","partly-cloudy-night","0,03","0,00765","-3,0925","-2,4675",0,0,0,0
2019-01-30 00:30:00,0,"0,9","-0,655","0,83","szigetvar_gamma","partly-cloudy-night","0,02","0,0051","-3,165","-2,665",0,0,0,0
2019-01-30 00:45:00,0,"0,885","-0,7925","0,835","szigetvar_gamma","partly-cloudy-night","0,01","0,00255","-3,2375","-2,8625",0,0,0,0
2019-01-30 01:00:00,0,"0,87","-0,93","0,84","szigetvar_gamma","partly-cloudy-night","0","0","-3,31","-3,06",0,0,0,0
2019-01-30 01:15:00,0,"0,87","-1,17","0,84","szigetvar_gamma","partly-cloudy-night","0","0","-3,5225","-3,2775",0,0,0,0
2019-01-30 01:30:00,0,"0,87","-1,41","0,84","szigetvar_gamma","partly-cloudy-night","0","0","-3,735","-3,495",0,0,0,0
2019-01-30 01:45:00,0,"0,87","-1,65","0,84","szigetvar_gamma","partly-cloudy-night","0","0","-3,9475","-3,7125",0,0,0,0
2019-01-30 02:00:00,0,"0,87","-1,89","0,84","szigetvar_gamma","partly-cloudy-night","0","0","-4,16","-3,93",0,0,0,0
2019-01-30 02:15:00,0,"0,8725","-2,2","0,8475","szigetvar_gamma","partly-cloudy-night","0","0","-4,3675","-4,3125",0,0,0,0
2019-01-30 02:30:00,0,"0,875","-2,51","0,855","szigetvar_gamma","partly-cloudy-night","0","0","-4,575","-4,695",0,0,0,0
2019-01-30 02:45:00,0,"0,8775","-2,82","0,8625","szigetvar_gamma","partly-cloudy-night","0","0","-4,7825","-5,0775",0,0,0,0
2019-01-30 03:00:00,0,"0,88","-3,13","0,87","szigetvar_gamma","partly-cloudy-night","0","0","-4,99","-5,46",0,0,0,0
2019-01-30 03:15:00,0,"0,8725","-3,3125","0,875","szigetvar_gamma","partly-cloudy-night","0","0","-5,105","-5,6875",0,0,0,0
2019-01-30 03:30:00,0,"0,865","-3,495","0,88","szigetvar_gamma","partly-cloudy-night","0","0","-5,22","-5,915",0,0,0,0
2019-01-30 03:45:00,0,"0,8575","-3,6775","0,885","szigetvar_gamma","partly-cloudy-night","0","0","-5,335","-6,1425",0,0,0,0
2019-01-30 04:00:00,0,"0,85","-3,86","0,89","szigetvar_gamma","partly-cloudy-night","0","0","-5,45","-6,37",0,0,0,0
2019-01-30 04:15:00,0,"0,82","-3,905","0,89","szigetvar_gamma","partly-cloudy-night","0","0","-5,465","-6,405",0,0,0,0
2019-01-30 04:30:00,0,"0,79","-3,95","0,89","szigetvar_gamma","partly-cloudy-night","0","0","-5,48","-6,44",0,0,0,0
2019-01-30 04:45:00,0,"0,76","-3,995","0,89","szigetvar_gamma","partly-cloudy-night","0","0","-5,495","-6,475",0,0,0,0
2019-01-30 05:00:00,0,"0,73","-4,04","0,89","szigetvar_gamma","partly-cloudy-night","0","0","-5,51","-6,51",0,0,0,0
2019-01-30 05:15:00,0,"0,6925","-3,985","0,8925","szigetvar_gamma","partly-cloudy-night","0,005","0,001275","-5,455","-6,4125",0,0,0,0
2019-01-30 05:30:00,0,"0,655","-3,93","0,895","szigetvar_gamma","partly-cloudy-night","0,01","0,00255","-5,4","-6,315",0,0,0,0
2019-01-30 05:45:00,0,"0,6175","-3,875","0,8975","szigetvar_gamma","partly-cloudy-night","0,015","0,003825","-5,345","-6,2175",0,0,0,0
2019-01-30 06:00:00,0,"0,58","-3,82","0,9","szigetvar_gamma","partly-cloudy-night","0,02","0,0051","-5,29","-6,12",0,0,0,0
2019-01-30 06:15:00,0,"0,685","-2,5525","0,8875","szigetvar_gamma","cloudy","0,0225","0,007","-4,22","-4,2775",0,0,0,0
2019-01-30 06:30:00,0,"0,79","-1,285","0,875","szigetvar_gamma","cloudy","0,025","0,0089","-3,15","-2,435",0,0,0,0
2019-01-30 06:45:00,0,"0,895","-0,0175","0,8625","szigetvar_gamma","cloudy","0,0275","0,0108","-2,08","-0,5925",0,0,0,0
2019-01-30 07:00:00,0,"1","1,25","0,85","szigetvar_gamma","cloudy","0,03","0,0127","-1,01","1,25",0,0,0,0
2019-01-30 07:15:00,0,"1","1,25","0,85","szigetvar_gamma","fog","0,0325","0,013975","-1,01","1,25",10,0,0,0
2019-01-30 07:30:00,1.699,"1","1,25","0,85","szigetvar_gamma","fog","0,035","0,01525","-1,01","1,25",34,0,0.8335,3.3128
2019-01-30 07:45:00,5.098,"1","1,25","0,85","szigetvar_gamma","fog","0,0375","0,016525","-1,01","1,25",58,0,5.4853,16.665
2019-01-30 08:00:00,7.397,"1","1,25","0,85","szigetvar_gamma","fog","0,04","0,0178","-1,01","1,25",82,0,12.2802,30.3387
2019-01-30 08:15:00,10.895,"1","1,25","0,85","szigetvar_gamma","fog","0,0525","0,0197","-1,01","1,25",104,0,20.225,43.5525
2019-01-30 08:30:00,15.693,"1","1,25","0,85","szigetvar_gamma","fog","0,065","0,0216","-1,01","1,25",125,0,28.761,56.2499
2019-01-30 08:45:00,21.691,"1","1,25","0,85","szigetvar_gamma","fog","0,0775","0,0235","-1,01","1,25",145,0,37.5169,68.3765
2019-01-30 09:00:00,46.98,"1","1,25","0,85","szigetvar_gamma","fog","0,09","0,0254","-1,01","1,25",163,0,46.2344,79.8805
2019-01-30 09:15:00,70.47,"1","1,25","0,865","szigetvar_gamma","cloudy","0,1075","0,0254","-0,7525","0,855",180,0,54.7263,90.7126
2019-01-30 09:30:00,76.668,"1","1,25","0,88","szigetvar_gamma","cloudy","0,125","0,0254","-0,495","0,46",196,0,62.8522,100.8264
2019-01-30 09:45:00,64.772,"1","1,25","0,895","szigetvar_gamma","cloudy","0,1425","0,0254","-0,2375","0,065",210,0,70.5031,110.1787
2019-01-30 10:00:00,91.461,"1","1,25","0,91","szigetvar_gamma","cloudy","0,16","0,0254","0,02","-0,33",223,0,77.5927,118.7295
2019-01-30 10:15:00,115.051,"1","1,25","0,91","szigetvar_gamma","cloudy","0,1775","0,0235","0,02","-0,525",233,0,83.9476,126.4422
2019-01-30 10:30:00,104.356,"1","1,25","0,91","szigetvar_gamma","cloudy","0,195","0,0216","0,02","-0,72",243,0,89.5218,133.2837
2019-01-30 10:45:00,69.57,"1","1,25","0,91","szigetvar_gamma","cloudy","0,2125","0,0197","0,02","-0,915",250,0,94.3748,139.2249
2019-01-30 11:00:00,69.27,"1","1,25","0,91","szigetvar_gamma","cloudy","0,23","0,0178","0,02","-1,11",256,0,98.4533,144.2402
2019-01-30 11:15:00,68.371,"1","1,495","0,895","szigetvar_gamma","cloudy","0,22","0,0159","0,02","-0,825",260,0,101.7279,148.3083
2019-01-30 11:30:00,65.972,"1","1,74","0,88","szigetvar_gamma","cloudy","0,21","0,014","0,02","-0,54",262,0,104.1755,151.4117
2019-01-30 11:45:00,65.672,"1","1,985","0,865","szigetvar_gamma","cloudy","0,2","0,0121","0,02","-0,255",262,0,105.7788,153.5373
2019-01-30 12:00:00,89.862,"1","2,23","0,85","szigetvar_gamma","cloudy","0,19","0,0102","0,02","0,03",260,0,106.5263,154.6758
2019-01-30 12:15:00,95.26,"0,9625","2,1625","0,85","szigetvar_gamma","partly-cloudy-day","0,18","0,008925","-0,0675","0,05",257,0,106.4122,154.8224
2019-01-30 12:30:00,95.06,"0,925","2,095","0,85","szigetvar_gamma","partly-cloudy-day","0,17","0,00765","-0,155","0,07",252,0,105.436,153.9766
2019-01-30 12:45:00,92.86,"0,8875","2,0275","0,85","szigetvar_gamma","partly-cloudy-day","0,16","0,006375","-0,2425","0,09",245,0,103.6034,152.142
2019-01-30 13:00:00,78.467,"0,85","1,96","0,85","szigetvar_gamma","partly-cloudy-day","0,15","0,0051","-0,33","0,11",236,0,100.9257,149.3265
2019-01-30 13:15:00,179.924,"0,8875","2,0275","0,85","szigetvar_gamma","cloudy","0,1125","0,003825","-0,2425","0,09",225,0,97.5441,145.5421
2019-01-30 13:30:00,345.754,"0,925","2,095","0,85","szigetvar_gamma","cloudy","0,075","0,00255","-0,155","0,07",213,0,93.4813,140.8052
2019-01-30 13:45:00,308.87,"0,9625","2,1625","0,85","szigetvar_gamma","cloudy","0,0375","0,001275","-0,0675","0,05",200,0,88.6437,135.1359
2019-01-30 14:00:00,272.785,"1","2,23","0,85","szigetvar_gamma","cloudy","0","0","0,02","0,03",184,0,83.0682,128.5587
2019-01-30 14:15:00,73.269,"0,9375","2,48","0,835","szigetvar_gamma","partly-cloudy-day","0","0","0,02","0,325",168,0,76.805,121.1016
2019-01-30 14:30:00,47.58,"0,875","2,73","0,82","szigetvar_gamma","partly-cloudy-day","0","0","0,02","0,62",150,0,69.9142,112.7968
2019-01-30 14:45:00,36.684,"0,8125","2,98","0,805","szigetvar_gamma","partly-cloudy-day","0","0","0,02","0,915",130,0,62.469,103.6797
2019-01-30 15:00:00,31.586,"0,75","3,23","0,79","szigetvar_gamma","partly-cloudy-day","0","0","0,02","1,21",109,0,54.5601,93.7894
2019-01-30 15:15:00,21.191,"0,75","2,98","0,805","szigetvar_gamma","partly-cloudy-day","0","0","0,02","0,915",87,0,46.3019,83.1684
2019-01-30 15:30:00,24.29,"0,75","2,73","0,82","szigetvar_gamma","partly-cloudy-day","0","0","0,02","0,62",64,0,37.8408,71.8621
2019-01-30 15:45:00,25.389,"0,75","2,48","0,835","szigetvar_gamma","partly-cloudy-day","0","0","0,02","0,325",40,0,29.3668,59.919
2019-01-30 16:00:00,14.294,"0,75","2,23","0,85","szigetvar_gamma","partly-cloudy-day","0","0","0,02","0,03",16,0,21.1309,47.3903
2019-01-30 16:15:00,8.896,"0,75","2,23","0,85","szigetvar_gamma","fog","0","0","0,02","0,03",0,0,13.4943,34.3296
2019-01-30 16:30:00,3.598,"0,75","2,23","0,85","szigetvar_gamma","fog","0","0","0,02","0,03",0,0,6.8554,20.7929
2019-01-30 16:45:00,0.2,"0,75","2,23","0,85","szigetvar_gamma","fog","0","0","0,02","0,03",0,0,1.7723,6.8241
2019-01-30 17:00:00,0,"0,75","2,23","0,85","szigetvar_gamma","fog","0","0","0,02","0,03",0,0,0,0
2019-01-30 17:15:00,0,"0,8125","1,985","0,85","szigetvar_gamma","fog","0,0175","0,00255","-0,2375","-0,255",0,0,0,0
2019-01-30 17:30:00,0,"0,875","1,74","0,85","szigetvar_gamma","fog","0,035","0,0051","-0,495","-0,54",0,0,0,0
2019-01-30 17:45:00,0,"0,9375","1,495","0,85","szigetvar_gamma","fog","0,0525","0,00765","-0,7525","-0,825",0,0,0,0
2019-01-30 18:00:00,0,"1","1,25","0,85","szigetvar_gamma","fog","0,07","0,0102","-1,01","-1,11",0,0,0,0
2019-01-30 18:15:00,0,"0,99","0,66","0,8625","szigetvar_gamma","cloudy","0,0625","0,012725","-1,395","-1,8575",0,0,0,0
2019-01-30 18:30:00,0,"0,98","0,07","0,875","szigetvar_gamma","cloudy","0,055","0,01525","-1,78","-2,605",0,0,0,0
2019-01-30 18:45:00,0,"0,97","-0,52","0,8875","szigetvar_gamma","cloudy","0,0475","0,017775","-2,165","-3,3525",0,0,0,0
2019-01-30 19:00:00,0,"0,96","-1,11","0,9","szigetvar_gamma","cloudy","0,04","0,0203","-2,55","-4,1",0,0,0,0
2019-01-30 19:15:00,0,"0,96","-1,19","0,9","szigetvar_gamma","cloudy","0,0375","0,0184","-2,63","-4,1575",0,0,0,0
2019-01-30 19:30:00,0,"0,96","-1,27","0,9","szigetvar_gamma","cloudy","0,035","0,0165","-2,71","-4,215",0,0,0,0
2019-01-30 19:45:00,0,"0,96","-1,35","0,9","szigetvar_gamma","cloudy","0,0325","0,0146","-2,79","-4,2725",0,0,0,0
2019-01-30 20:00:00,0,"0,96","-1,43","0,9","szigetvar_gamma","cloudy","0,03","0,0127","-2,87","-4,33",0,0,0,0
2019-01-30 20:15:00,0,"0,96","-1,4575","0,9","szigetvar_gamma","cloudy","0,0225","0,009525","-2,9075","-4,2875",0,0,0,0
2019-01-30 20:30:00,0,"0,96","-1,485","0,9","szigetvar_gamma","cloudy","0,015","0,00635","-2,945","-4,245",0,0,0,0
2019-01-30 20:45:00,0,"0,96","-1,5125","0,9","szigetvar_gamma","cloudy","0,0075","0,003175","-2,9825","-4,2025",0,0,0,0
2019-01-30 21:00:00,0,"0,96","-1,54","0,9","szigetvar_gamma","cloudy","0","0","-3,02","-4,16",0,0,0,0
2019-01-30 21:15:00,0,"0,9575","-1,4925","0,895","szigetvar_gamma","cloudy","0","0","-3,025","-4,0275",0,0,0,0
2019-01-30 21:30:00,0,"0,955","-1,445","0,89","szigetvar_gamma","cloudy","0","0","-3,03","-3,895",0,0,0,0
2019-01-30 21:45:00,0,"0,9525","-1,3975","0,885","szigetvar_gamma","cloudy","0","0","-3,035","-3,7625",0,0,0,0
2019-01-30 22:00:00,0,"0,95","-1,35","0,88","szigetvar_gamma","cloudy","0","0","-3,04","-3,63",0,0,0,0
2019-01-30 22:15:00,0,"0,9475","-1,31","0,88","szigetvar_gamma","cloudy","0","0","-3,01","-3,5325",0,0,0,0
2019-01-30 22:30:00,0,"0,945","-1,27","0,88","szigetvar_gamma","cloudy","0","0","-2,98","-3,435",0,0,0,0
2019-01-30 22:45:00,0,"0,9425","-1,23","0,88","szigetvar_gamma","cloudy","0","0","-2,95","-3,3375",0,0,0,0
2019-01-30 23:00:00,0,"0,94","-1,19","0,88","szigetvar_gamma","cloudy","0","0","-2,92","-3,24",0,0,0,0
2019-01-30 23:15:00,0,"0,9375","-1,125","0,88","szigetvar_gamma","partly-cloudy-night","0,005","0,0038","-2,86","-3,12",0,0,0,0
